Link,Model,Price,Score,Brand,Year,Configuration,Strings,Made in,Series,Colors,Left-Handed Version,Type,Body Material,Bridge,Neck Joint,Tuners,Fretboard,Neck Material,Decoration,Scale Size,Shape,Thickness,Frets,Fretboard Radius,Nut,Nut Width,Switch,Knobs,Pickup Mods,Volume Controls,Tone Controls,Bridge Pickup,Stainless Steel Frets,Locking Tuners,Expensive Wood,Top Brand Pickups,Multi-Voicing Pickups,Made in South Korea,No High-Quality Nut,No Neck-Through Build,No Weight Relief,No Luminescent Inlay,No Tremolo,No Compound Radius Fretboard,No 21:1 Tuner Ratio,No Strap Lock,Scrape Date,Neck Pickup,Locking Nut,Neck-Through Build,Coil Split Pickups,Tremolo,Retainer Bar,Cheap Fret Wire (NS),No Locking Tuners,Made in Indonesia,Top,Compound Radius Fretboard,No Push Knob or Extra Switch Option,Luminescent Inlay,Bone Nut,"Coil Split, Coil Tap Pickups",Made in Japan,Stays in Tune (Evertune),Ivory Tusq Nut,Made in China,NuBone Nut,Middle Pickup,No Expensive Woods,No Retainer Bar,Parallel Split Pickups,No Top Brand Pickups,Coil Tap Pickups,Made in United States,Weight Relief,Synthetic Bone Nut,Series Split Pickups,"Coil Split, Phase Out Pickups",Made in Mexico,S-1 Switch Pickups,Tri-Sound Pickups,"Parallel Split, Phase Out, Series Split Pickups","Parallel Split, Series Split Pickups",Black Tusq XL Nut,Strap Lock,Nylon Nut,PRS Propietary Nut,Sustainer Pickups,Gold Frets,"Coil Split, Multi-Voicing Pickups",Killswitch Pickups,Boost Pickups,Varitone Pickups,Compensated Nut,"Killswitch, Sustainer Pickups",Boneite Nut,"Killswitch, Phase Out Pickups",Phase Out Pickups,"Coil Split, Capacitance Selector Pickups","Coil Tap, Boost Pickups",Made in India,High-Pass Filter Pickups,"Multi-Voicing, Sustainer Pickups",Half-Bone/Half-Brass Nut,Made in Vietnam,"Coil Split, Killswitch Pickups","Multi-Voicing, Gain Reduction Pickups","Coil Split, Boost Pickups","Coil Tap, Phase Out Pickups"
https://findmyguitar.com/reviews/Ibanez-S6570SK-Prestige-review.php,Ibanez S6570SK Prestige,"$1,999.99",7.5,Ibanez,2019,HSH,6,Japan,S,Sunburst,No,Solid Body,African Mahogany,Lo-Pro Edge tremolo,Bolt-On,Gotoh machine heads,Bound Macassar Ebony,Maple/Walnut,Off-set white dot,"25.5""",Super Wizard,1st Fret: 0.67'' (17mm) - 12th Fret: 0.75'' (19.1mm),24 Jumbo,"17""",Locking,43mm (1.693''),5 Way,Dome,,1,1,DiMarzio The Tone Zone (Humbucker / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 21:29:13.937766,DiMarzio Air Norton (Humbucker / Passive),True,,,True,True,False,False,,Silky Oak,,False,,,,True,,,,,DiMarzio True Velvet (Single Coil / Passive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-S521-review.php,Ibanez S521,$399.99,6.4,Ibanez,2020,HH,6,Indonesia,S,"Brown, Red Burst",No,Solid Body,Meranti,F106,Bolt-On,Ibanez,Rosewood,Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,True,,,,False,False,False,False,False,False,False,False,2024-02-07 21:29:18.399542,Quantum (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-S520-review.php,Ibanez S520,$500,6.7,Ibanez,2021,HH,6,Indonesia,S,Black,No,Solid Body,Meranti,Edge-Zero II,Bolt-On,Ibanez,Rosewood,Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Locking,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,True,,,,,False,False,False,,False,False,False,2024-02-07 21:29:23.666112,Quantum (Humbucker / Passive),True,,,True,,False,False,False,,,False,,,,,,,,,,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Robert-Cray-Stratocaster-review.php,Fender Robert Cray Stratocaster,"$1,115.49",6.7,Fender,2011,SSS,6,Mexico,Artist,"Sunburst, Gray",No,Solid Body,Alder,6-Saddle American Vintage Strings-Through-Body Strat Hardtail,Bolt-On,Vintage-Style,Rosewood,Maple,White Dot,"25.5""",60s C,1st Fret: 0.827'' (21mm) - 12th Fret: 0.925'' (23.5mm),21 Medium Jumbo,"9.5""",Synthetic Bone,42mm (1.654''),5 Way,Bell,,1,2,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 21:29:28.170094,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,,,,,False,False,,,,False,,,,,,,,,Fender Vintage-Style Single-Coil Strat (Single Coil / Passive),,,,,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Fender-Ritchie-Blackmore-Stratocaster-review.php,Fender Ritchie Blackmore Stratocaster,"$1,449.99",6.9,Fender,2009,SS,6,Mexico,Artist,White,No,Solid Body,Alder,6-Saddle Vintage-Style Synchronized Tremolo,Bolt-On,Fender Vintage F Stamped,Graduated Scalloped Rosewood,Maple,White Pearloid Dot,"25.5""",Ritchie Blackmore U,1st Fret: 0.83'' (21.1mm) - 12th Fret: 0.89'' (22.6mm),21 Vintage,"7.25""",Synthetic Bone,42mm (1.654''),3 Way,Bell,,1,2,Seymour Duncan Quarter Pound Strat SSL-4 Flat Pole RWRP (Single Coil / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 21:29:32.771797,Seymour Duncan Quarter Pound Strat SSL-4 Flat Pole (Single Coil / Passive),,,,True,,False,False,,,,False,,,,,,,,,Non-Active Dummy (Single Coil / Passive),,,,,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGRT421-review.php,Ibanez RGRT421,$499.99,6.6,Ibanez,2018,HH,6,Indonesia,RG,"Black, Natural",No,Solid Body,Nyatoh wing,F106,Neck-Through,Ibanez,Jatoba,Maple/Walnut,White Dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,,,,,False,,False,False,False,False,False,False,2024-02-07 21:29:37.401383,Quantum (Humbucker / Passive),,True,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGR652AHBF-Prestige-review.php,Ibanez RGR652AHBF Prestige,"$1,549.99",7.4,Ibanez,2017,HH,6,Japan,RG,Black,No,Solid Body,Ash,Gibraltar Standard II,Bolt-On,Gotoh MG-T locking machine heads,Bound Macassar Ebony,Maple/Walnut,White Dot,"25.5""",Super Wizard,1st Fret: 0.67'' (17mm) - 12th Fret: 0.75'' (19.1mm),24 Jumbo,"17""",Black Tusq XL,43mm (1.693''),5 Way,Dome,,1,1,DiMarzio Fusion Edge (Humbucker / Passive),,True,True,True,,,,False,False,False,False,False,False,False,2024-02-07 21:29:42.103933,DiMarzio Fusion Edge (Humbucker / Passive),,,,,,False,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGR5221-Prestige-review.php,Ibanez RGR5221 Prestige,"$1,999.99",7.9,Ibanez,2020,HH,6,Japan,RG,Orange,No,Solid Body,African Mahogany,Gibraltar Standard II,Bolt-On,Gotoh MG-T locking machine heads,Bound Macassar Ebony,Maple/Wenge,Off-set Mother of Pearl dot,"25.5""",Super Wizard,1st Fret: 0.67'' (17mm) - 12th Fret: 0.75'' (19.1mm),24 Jumbo Stainless Steel,"17""",Black Tusq XL,43mm (1.693''),3 Way,Dome,Coil Split,1,1,Bare Knuckle Brute Force (Humbucker / Passive),True,True,True,True,,,,False,False,,False,False,False,False,2024-02-07 21:29:47.808612,Bare Knuckle Brute Force (Humbucker / Passive),,,True,,,,,,Ash,,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGMS8-review.php,Ibanez RGMS8,$699.99,6.6,Ibanez,2019,HH,8,Indonesia,RG,Black,No,Solid Body,Nyatoh,Mono-rail,Bolt-On,Ibanez,Jatoba,Maple/Walnut,White split off-set dot,"27"" to 25.5""",Wizard III-8 for Multi Scale,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"16""",Plastic,55mm (2.165''),5 Way,Dome,,1,1,Array-8 MS (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:29:53.923278,Array-8 MS (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGMS7-review.php,Ibanez RGMS7,$599.99,6.6,Ibanez,2018,HH,7,Indonesia,RG,Black,No,Solid Body,Nyatoh,Mono-rail,Bolt-On,Ibanez,Jatoba,Maple/Walnut,White split off-set dot,"27"" to 25.5""",Wizard III-7 for Multi Scale,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),5 Way,Dome,,1,1,Array-7 MS (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:30:00.253177,Array-7 MS (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGIXL7-Iron-Label-review.php,Ibanez RGIXL7 Iron Label,$999.99,7.2,Ibanez,2020,HH,7,Indonesia,RG,Black,No,Solid Body,Nyatoh,Gibraltar Standard II-7,Bolt-On,Gotoh MG-T locking machine heads,Ebony,3pc Maple/Bubinga,,"27""",Nitro Wizard-7 XL,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),3 Way,Dome,Coil Split,1,0,DiMarzio Fusion Edge 7 (Humbucker / Passive),,True,True,True,,,False,False,False,,False,False,False,False,2024-02-07 21:30:06.747241,DiMarzio Fusion Edge 7 (Humbucker / Passive),,,True,,,False,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGIR9FME-Iron-Label-review.php,Ibanez RGIR9FME Iron Label,"$1,100",7.1,Ibanez,2019,HH,9,Indonesia,RG,Blue Burst,No,Solid Body,Nyatoh,Gibraltar Standard II-9,Bolt-On,Gotoh,Rosewood,Maple/Walnut,White Dot,"28""",Nitro Wizard-9,1st Fret: 0.85'' (21.6mm) - 12th Fret: 0.93'' (23.6mm),24 Jumbo,"37""",Ivory Tusq,62mm (2.44''),5 Way,Dome,,1,1,EMG 909 (Humbucker / Active),,,True,True,,,,False,False,False,False,False,False,False,2024-02-07 21:30:13.474451,EMG 909 (Humbucker / Active),,,,,,False,False,False,Flamed Maple,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGIB21-Iron-Label-review.php,Ibanez RGIB21 Iron Label,$849.99,7.1,Ibanez,2020,HH,6,Indonesia,RG,Black,No,Solid Body,Nyatoh,Gibraltar Standard II,Bolt-On,Gotoh MG-T locking machine heads,Rosewood,3pc Maple/Bubinga,Off-set white dot,"28""",Nitro Baritone,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.91'' (23.1mm),24 Jumbo,"16""",Plastic,45mm (1.77''),3 Way,Dome,,1,0,EMG 81 (Humbucker / Active),,True,True,True,,,False,False,False,,False,False,False,False,2024-02-07 21:30:19.421702,EMG 60 (Humbucker / Active),,,,,,False,,False,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGDR4427FX-Prestige-review.php,Ibanez RGDR4427FX Prestige,"$2,499.98",7.6,Ibanez,2021,HH,7,Japan,RGD,Natural Blue,No,Solid Body,Ash,Mono-rail,Bolt-On,Gotoh MG-T locking machine heads,Bound Macassar Ebony,Maple/Wenge,Off-set Lum,"26.5""",Wizard-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"17""",Black Tusq XL,48mm (1.89''),3 Way,Dome,,1,0,DiMarzio Fusion Edge 7 (Humbucker / Passive),,True,True,True,,,,False,False,,False,False,False,False,2024-02-07 21:30:24.301778,DiMarzio Fusion Edge 7 (Humbucker / Passive),,,,,,False,,,Richlite,,False,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGDR4327-Prestige-review.php,Ibanez RGDR4327 Prestige,"$2,599.98",7.5,Ibanez,2020,HH,7,Japan,RGD,Natural Black,No,Solid Body,African Mahogany,Lo-Pro Edge 7 tremolo,Bolt-On,Gotoh machine heads,Bound Macassar Ebony,Maple/Wenge,Off-set Lum,"26.5""",Wizard-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"17""",Locking,48mm (1.89''),3 Way,Dome,,1,0,DiMarzio Fusion Edge 7 (Humbucker / Passive),,,True,True,,,,False,False,,,False,False,False,2024-02-07 21:30:28.390958,DiMarzio Fusion Edge 7 (Humbucker / Passive),True,,,True,True,False,False,,Richlite,,False,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGD7521PB-review.php,Ibanez RGD7521PB,$899.99,6.9,Ibanez,2021,HH,7,Indonesia,RGD,Blue,No,Solid Body,Nyatoh,Gibraltar Standard II-7,Bolt-On,Ibanez,Jatoba,Roasted Maple,White Dot,"26.5""",Wizard II-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),3 Way,Dome,Coil Split,1,0,DiMarzio PAF 7 (Humbucker / Passive),,,,True,,,False,False,False,False,False,False,False,False,2024-02-07 21:30:33.906175,DiMarzio PAF 7 (Humbucker / Passive),,,True,,,False,False,False,Poplar Burl,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGD71ALPA-Axion-Label-review.php,Ibanez RGD71ALPA Axion Label,"$1,399.99",7.3,Ibanez,2021,HH,7,Indonesia,RGD,Black Burst Patterns,No,Solid Body,Layered Ash & Nyatoh,Mono-rail,Bolt-On,Gotoh MG-T locking machine heads,Macassar Ebony,Panga Panga/Walnut,White Step off-set dot,"26.5""",Nitro Wizard-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),3 Way,Dome,Coil Split,1,0,Bare Knuckle Aftermath-7 (Humbucker / Passive),,True,True,True,,,False,False,False,,False,False,False,,2024-02-07 21:30:39.701345,Bare Knuckle Aftermath-7 (Humbucker / Passive),,,True,,,False,,False,Poplar Burl,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGD71ALMS-Axion-Label-review.php,Ibanez RGD71ALMS Axion Label,"$1,199.99",7.5,Ibanez,2019,HH,7,Indonesia,RGD,Black Burst,No,Solid Body,Nyatoh,Mono-rail,Bolt-On,Gotoh MG-T locking machine heads,Macassar Ebony,Panga Panga/Walnut,White Step off-set dot,"27"" to 25.5""",Nitro Wizard-7 for Multi Scale,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),3 Way,Dome,Multi-Voicing,1,0,Fishman Fluence Modern Ceramic (Humbucker / Active),,True,True,True,True,,False,False,False,,False,False,False,,2024-02-07 21:30:46.169904,Fishman Fluence Modern Ceramic (Humbucker / Active),,,,,,False,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGD61ALET-Axion-Label-review.php,Ibanez RGD61ALET Axion Label,"$1,399.99",7.4,Ibanez,2020,HH,6,Indonesia,RGD,Gray,No,Solid Body,Nyatoh,Evertune,Bolt-On,Gotoh MG-T locking machine heads,Macassar Ebony,Panga Panga/Walnut,White Step off-set dot,"26.5""",Nitro Wizard,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),3 Way,Dome,Coil Split,1,0,Fishman Fluence Modern Ceramic (Humbucker / Active),,True,True,True,,,False,False,False,,False,False,False,,2024-02-07 21:30:52.082922,Fishman Fluence Modern Ceramic (Humbucker / Active),,,True,,,False,,False,Maple,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGD61ALA-Axion-Label-review.php,Ibanez RGD61ALA Axion Label,"$1,099.99",7.3,Ibanez,2019,HH,6,Indonesia,RGD,Black,No,Solid Body,Ash,Mono-rail,Bolt-On,Gotoh MG-T locking machine heads,Macassar Ebony,Panga Panga/Walnut,White Step off-set dot,"26.5""",Nitro Wizard,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),3 Way,Dome,Coil Split,1,0,Fishman Fluence Modern Ceramic (Humbucker / Active),,True,True,True,,,False,False,False,,False,False,False,,2024-02-07 21:30:58.362935,Fishman Fluence Modern Alnico (Humbucker / Active),,,True,,,False,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA742FM-review.php,Ibanez RGA742FM,$499.99,6.5,Ibanez,2021,HH,7,Indonesia,RGA,Black,No,Solid Body,Meranti,F107,Bolt-On,Ibanez,Jatoba,3pc Maple,Off-set white dot,"25.5""",Wizard II-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),5 Way,Dome,,1,1,Quantum-7 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:31:04.089879,Quantum-7 (Humbucker / Passive),,,,,,False,False,False,Flamed Maple,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA61AL-Axion-Label-review.php,Ibanez RGA61AL Axion Label,"$1,300",7.3,Ibanez,2019,HH,6,Indonesia,RGA,Purple Burst,Yes,Solid Body,Nyatoh,Gibraltar Standard II,Bolt-On,Gotoh MG-T locking machine heads,Macassar Ebony,Panga Panga/Walnut,White Step off-set dot,"25.5""",Nitro Wizard,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),3 Way,Dome,Coil Split,1,0,Bare Knuckle Aftermath (Humbucker / Passive),,True,True,True,,,False,False,False,,False,False,False,,2024-02-07 21:31:10.328903,Bare Knuckle Aftermath (Humbucker / Passive),,,True,,,False,,False,Flamed Maple,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA42HPT-review.php,Ibanez RGA42HPT,$900,7.2,Ibanez,2020,HH,6,Indonesia,RGA,Blue,No,Solid Body,Nyatoh,Double Locking tremolo,Bolt-On,Ibanez,Jatoba,Roasted Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Locking,43mm (1.693''),3 Way,Dome,Coil Split,1,1,DiMarzio Fusion Edge (Humbucker / Passive),,,,True,,,,False,False,,,False,False,False,2024-02-07 21:31:16.689008,DiMarzio Fusion Edge (Humbucker / Passive),True,,True,True,,False,False,False,,,,True,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA42HPQM-review.php,Ibanez RGA42HPQM,$899.99,6.9,Ibanez,2021,HH,6,Indonesia,RGA,Blue,No,Solid Body,Nyatoh,F106,Bolt-On,Ibanez,Jatoba,Roasted Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),3 Way,Dome,Coil Split,1,1,DiMarzio Fusion Edge (Humbucker / Passive),,,,True,,,False,False,False,,False,False,False,False,2024-02-07 21:31:23.767927,DiMarzio Fusion Edge (Humbucker / Passive),,,True,,,False,False,False,Quilted Maple,,,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA42HP-review.php,Ibanez RGA42HP,$764.99,6.9,Ibanez,2020,HH,6,Indonesia,RGA,Green,No,Solid Body,Nyatoh,F106,Bolt-On,Ibanez,Jatoba,Roasted Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),3 Way,Dome,Coil Split,1,1,DiMarzio Fusion Edge (Humbucker / Passive),,,,True,,,False,False,False,,False,False,False,False,2024-02-07 21:31:29.539847,DiMarzio Fusion Edge (Humbucker / Passive),,,True,,,False,False,False,,,,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA42FM-review.php,Ibanez RGA42FM,$429.99,6.5,Ibanez,2020,HH,6,Indonesia,RGA,"Black, Blue Burst, Yellow Burst",No,Solid Body,Meranti,F106,Bolt-On,Ibanez,Jatoba,Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:31:36.576094,Quantum (Humbucker / Passive),,,,,,False,False,False,Flamed Maple,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RGA42EX-review.php,Ibanez RGA42EX,$429.99,6.4,Ibanez,2020,HH,6,Indonesia,RGA,Black Burst,No,Solid Body,Meranti,F106,Bolt-On,Ibanez,Jatoba,Maple,Off-set white dot,"25.5""",Wizard III,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,43mm (1.693''),5 Way,Dome,,1,1,Quantum (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:31:43.419865,Quantum (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG8570Z-j-custom-review.php,Ibanez RG8570Z j.custom,"$3,000",7.6,Ibanez,2017,HSH,6,Japan,RG,"Black, Blue, Brown",No,Solid Body,African Mahogany,Edge-Zero tremolo w/ZPS3,Bolt-On,Gotoh machine heads,Bound Macassar Ebony,Maple/Wenge,Tree of Life,"25.5""",Super Wizard,1st Fret: 0.67'' (17mm) - 12th Fret: 0.75'' (19.1mm),24 Jumbo,"17""",Locking,43mm (1.693''),5 Way,Dome,,1,1,DiMarzio The Tone Zone (Humbucker / Passive),,,True,True,,,,False,False,False,,False,False,,2024-02-07 21:31:50.227083,DiMarzio Air Norton (Humbucker / Passive),True,,,True,,False,False,,AAA Flamed Maple (4mm),,False,,,,True,,,,,DiMarzio True Velvet (Single Coil / Passive),,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG80F-review.php,Ibanez RG80F,$900,6.8,Ibanez,2021,HH,8,Indonesia,RG,Black,No,Solid Body,Meranti,F108,Bolt-On,Ibanez,Rosewood,Maple/Walnut,White Dot,"27""",Wizard II-8,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"16""",Plastic,55mm (2.165''),3 Way,Dome,Multi-Voicing,1,1,Fishman Fluence Modern Ceramic-8 (Humbucker / Active),,,True,True,True,,False,False,False,False,False,False,False,False,2024-02-07 21:31:56.862776,Fishman Fluence Modern Alnico-8 (Humbucker / Active),,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG8-review.php,Ibanez RG8,$449.99,6.4,Ibanez,2020,HH,8,Indonesia,RG,White,No,Solid Body,Meranti,F108,Bolt-On,Ibanez,Jatoba,Maple/Walnut,White Dot,"27""",Wizard II-8,1st Fret: 0.79'' (20.1mm) - 12th Fret: 0.85'' (21.6mm),24 Jumbo,"16""",Plastic,55mm (2.165''),3 Way,Dome,,1,1,IBZ-8 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:32:03.436648,IBZ-8 (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG752AHM-Prestige-review.php,Ibanez RG752AHM Prestige,"$1,700",7.4,Ibanez,2016,HH,7,Japan,RG,Purple,No,Solid Body,Ash,Lo-Pro Edge 7 tremolo,Bolt-On,Gotoh,Bound Birdseye Maple,Maple/Wenge,Black Dot,"25.5""",Wizard-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"17""",Locking,48mm (1.89''),5 Way,Dome,,1,1,DiMarzio PAF 7 (Humbucker / Passive),,,True,True,,,,False,False,False,,False,False,False,2024-02-07 21:32:10.222501,DiMarzio PAF 7 (Humbucker / Passive),True,,,True,True,False,False,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://findmyguitar.com/reviews/Ibanez-RG7421-review.php,Ibanez RG7421,$449.99,6.4,Ibanez,2020,HH,7,Indonesia,RG,Brown,No,Solid Body,Meranti,F107,Bolt-On,Ibanez,Jatoba,3pc Maple,White Dot,"25.5""",Wizard II-7,1st Fret: 0.75'' (19.1mm) - 12th Fret: 0.83'' (21.1mm),24 Jumbo,"16""",Plastic,48mm (1.89''),5 Way,Dome,,1,1,Quantum-7 (Humbucker / Passive),,,,,,,False,False,False,False,False,False,False,False,2024-02-07 21:32:15.647023,Quantum-7 (Humbucker / Passive),,,,,,False,False,False,,,False,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
